postal_code,City,State,CountyName,2021,total_restaurants,total_reviews,avg_rating,total_delivery,total_pickup,total_rest_reservation,total_price_1,total_price_2,total_price_3,total_price_4,total_0.0_stars,total_1.0_stars,total_1.5_stars,total_2.0_stars,total_2.5_stars,total_3.0_stars,total_3.5_stars,total_4.0_stars,total_4.5_stars,total_5.0_stars,num_rest_types
40110.0,Coxs Creek,KY,Nelson County,203396.0,1,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40118.0,Louisville,KY,Jefferson County,154278.0,9,296.0,3.72222222222222,6.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,16
40150.0,Lebanon Junction,KY,Bullitt County,180541.0,6,40.0,3.58333333333333,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9
40155.0,Muldraugh,KY,Meade County,99563.0,3,43.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5
40160.0,Radcliff,KY,Hardin County,166001.0,24,716.0,3.5625,17.0,9.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,6.0,1.0,23
40162.0,Rineyville,KY,Hardin County,261179.0,1,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40165.0,Shepherdsville,KY,Bullitt County,244477.0,23,774.0,3.58695652173913,19.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,3.0,1.0,4.0,25
40202.0,Louisville,KY,Jefferson County,313559.0,91,18861.0,4.02747252747253,67.0,27.0,0.0,17.0,47.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,26.0,33.0,5.0,59
40203.0,Louisville,KY,Jefferson County,126964.0,20,1295.0,4.225,18.0,12.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1.0,25
40204.0,Louisville,KY,Jefferson County,244713.0,49,11317.0,4.26530612244898,40.0,18.0,0.0,5.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,22.0,3.0,55
40205.0,Louisville,KY,Jefferson County,338117.0,31,4814.0,4.09677419354839,27.0,13.0,2.0,7.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,9.0,1.0,35
40206.0,Louisville,KY,Jefferson County,250245.0,72,14487.0,4.19444444444444,60.0,27.0,1.0,14.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,29.0,29.0,5.0,54
40207.0,Louisville,KY,Jefferson County,355416.0,53,8882.0,3.83962264150943,51.0,23.0,1.0,13.0,32.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,10.0,23.0,14.0,0.0,51
40208.0,Louisville,KY,Jefferson County,100174.0,25,1767.0,4.04,20.0,8.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,9.0,2.0,33
40209.0,Louisville,KY,Jefferson County,98790.0,10,600.0,3.3,6.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,11
40210.0,Louisville,KY,Jefferson County,57325.0,5,37.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,9
40211.0,Louisville,KY,Jefferson County,74952.0,9,76.0,3.5,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,15
40212.0,Louisville,KY,Jefferson County,62048.0,7,42.0,4.21428571428571,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,10
40213.0,Louisville,KY,Jefferson County,161293.0,28,2101.0,3.89285714285714,24.0,13.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,8.0,3.0,31
40214.0,Louisville,KY,Jefferson County,173571.0,45,2161.0,3.85555555555556,36.0,12.0,0.0,20.0,10.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,6.0,16.0,13.0,3.0,38
40215.0,Louisville,KY,Jefferson County,108160.0,5,52.0,4.6,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6
40216.0,Louisville,KY,Jefferson County,159906.0,41,1136.0,3.32926829268293,35.0,15.0,0.0,16.0,14.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,11.0,5.0,9.0,3.0,3.0,28
40217.0,Louisville,KY,Jefferson County,208318.0,18,2978.0,4.16666666666667,17.0,7.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,23
40218.0,Louisville,KY,Jefferson County,171474.0,32,2109.0,4.171875,24.0,14.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,18.0,2.0,36
40219.0,Louisville,KY,Jefferson County,184004.0,44,2163.0,3.86363636363636,33.0,15.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,9.0,10.0,10.0,6.0,40
40220.0,Louisville,KY,Jefferson County,241660.0,20,1791.0,3.975,15.0,7.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,3.0,25
40222.0,Louisville,KY,Jefferson County,326579.0,56,6886.0,3.625,48.0,24.0,0.0,15.0,31.0,3.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,11.0,21.0,11.0,1.0,49
40223.0,Louisville,KY,Jefferson County,321745.0,33,3809.0,4.03030303030303,26.0,15.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,1.0,33
40228.0,Louisville,KY,Jefferson County,218196.0,17,475.0,3.55882352941176,14.0,6.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,6.0,2.0,1.0,23
40229.0,Louisville,KY,Jefferson County,187602.0,18,450.0,3.58333333333333,14.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,3.0,3.0,2.0,25
40241.0,Louisville,KY,Jefferson County,333834.0,35,3656.0,3.8,26.0,11.0,0.0,6.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,11.0,8.0,1.0,37
40242.0,Louisville,KY,Jefferson County,264934.0,4,211.0,4.25,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7
40243.0,Louisville,KY,Jefferson County,281039.0,38,3319.0,3.90789473684211,36.0,21.0,1.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,11.0,12.0,1.0,42
40245.0,Louisville,KY,Jefferson County,400973.0,13,1367.0,3.96153846153846,11.0,5.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,1.0,25
40258.0,Louisville,KY,Jefferson County,170992.0,35,979.0,3.21428571428571,31.0,15.0,0.0,17.0,9.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,6.0,4.0,9.0,3.0,2.0,23
40272.0,Louisville,KY,Jefferson County,162881.0,38,718.0,3.19736842105263,34.0,17.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,9.0,9.0,1.0,2.0,31
40291.0,Louisville,KY,Jefferson County,241451.0,25,1565.0,3.96,23.0,10.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,9.0,3.0,4.0,21
40299.0,Louisville,KY,Jefferson County,268945.0,31,3367.0,3.91935483870968,28.0,19.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,13.0,6.0,3.0,31
40311.0,Carlisle,KY,Nicholas County,103479.0,5,19.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,5
40312.0,Clay City,KY,Powell County,80817.0,2,4.0,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
40322.0,Frenchburg,KY,Menifee County,90113.0,2,12.0,3.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
40324.0,Georgetown,KY,Scott County,237074.0,84,2810.0,3.39285714285714,67.0,25.0,0.0,42.0,18.0,1.0,0.0,0.0,1.0,2.0,9.0,11.0,12.0,13.0,23.0,6.0,7.0,45
40330.0,Harrodsburg,KY,Mercer County,152909.0,1,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40339.0,Versailles,KY,Woodford County,69841.0,1,22.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40342.0,Lawrenceburg,KY,Anderson County,173364.0,18,437.0,3.86111111111111,10.0,3.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,2.0,23
40347.0,Midway,KY,Woodford County,232183.0,9,407.0,3.55555555555556,6.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,14
40348.0,Carlisle,KY,Nicholas County,83679.0,1,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
40351.0,Morehead,KY,Rowan County,135537.0,42,624.0,3.53571428571429,1.0,2.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,8.0,9.0,8.0,2.0,29
40353.0,Mount Sterling,KY,Montgomery County,146237.0,38,401.0,2.93421052631579,3.0,4.0,0.0,19.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,6.0,5.0,6.0,4.0,0.0,25
40356.0,Nicholasville,KY,Jessamine County,206145.0,19,649.0,4.05263157894737,11.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,5.0,24
40360.0,Owingsville,KY,Bath County,101610.0,6,24.0,3.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7
40361.0,Paris,KY,Bourbon County,161384.0,26,310.0,3.42307692307692,1.0,3.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,20
40371.0,Salt Lick,KY,Bath County,94309.0,3,15.0,4.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4
40376.0,Stanton,KY,Powell County,63279.0,5,506.0,4.3,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7
40379.0,Stamping Ground,KY,Scott County,191728.0,2,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
40380.0,Stanton,KY,Powell County,99959.0,13,118.0,2.96153846153846,2.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,13
40383.0,Versailles,KY,Woodford County,244025.0,23,898.0,3.76086956521739,16.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,9.0,5.0,1.0,22
40390.0,Wilmore,KY,Jessamine County,200818.0,3,55.0,3.83333333333333,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5
40391.0,Winchester,KY,Clark County,168189.0,62,1201.0,3.49193548387097,37.0,10.0,0.0,35.0,12.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,9.0,10.0,11.0,13.0,4.0,39
40422.0,Danville,KY,Boyle County,164953.0,59,866.0,3.1271186440678,4.0,4.0,0.0,28.0,10.0,0.0,0.0,0.0,6.0,4.0,4.0,7.0,5.0,13.0,10.0,7.0,3.0,37
40440.0,Junction City,KY,Boyle County,100574.0,2,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
40444.0,Lancaster,KY,Garrard County,177984.0,13,92.0,3.92307692307692,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,16
40445.0,East Bernstadt,KY,Laurel County,52315.0,1,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
40456.0,Mount Vernon,KY,Rockcastle County,86410.0,16,280.0,3.21875,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,3.0,0.0,15
40464.0,Parksville,KY,Boyle County,97660.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40475.0,Richmond,KY,Madison County,221908.0,109,2771.0,3.25229357798165,71.0,34.0,0.0,58.0,24.0,0.0,0.0,0.0,6.0,7.0,9.0,10.0,18.0,18.0,20.0,14.0,7.0,42
40484.0,Stanford,KY,Lincoln County,129510.0,13,119.0,3.26923076923077,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,12
40502.0,Lexington,KY,Fayette County,418358.0,38,4475.0,4.21052631578947,30.0,10.0,1.0,5.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,12.0,6.0,39
40503.0,Lexington,KY,Fayette County,256969.0,54,6103.0,3.99074074074074,44.0,25.0,1.0,8.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,24.0,14.0,3.0,49
40504.0,Lexington,KY,Fayette County,197474.0,28,2945.0,4.14285714285714,24.0,10.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,8.0,5.0,31
40505.0,Lexington,KY,Fayette County,160482.0,33,1872.0,4.16666666666667,27.0,12.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,10.0,6.0,35
40507.0,Lexington,KY,Fayette County,289723.0,49,5769.0,4.03061224489796,40.0,12.0,1.0,12.0,21.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,18.0,19.0,1.0,43
40508.0,Lexington,KY,Fayette County,138557.0,57,4907.0,4.17543859649123,44.0,17.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,21.0,12.0,13.0,52
40509.0,Lexington,KY,Fayette County,295188.0,54,4851.0,3.80555555555556,37.0,18.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,10.0,22.0,10.0,3.0,46
40510.0,Lexington,KY,Fayette County,563938.0,3,85.0,3.66666666666667,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4
40511.0,Lexington,KY,Fayette County,223686.0,32,1733.0,3.765625,20.0,12.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,6.0,3.0,6.0,30
40513.0,Lexington,KY,Fayette County,443007.0,21,2909.0,4.11904761904762,18.0,11.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,29
40514.0,Lexington,KY,Fayette County,276850.0,5,484.0,4.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,11
40515.0,Lexington,KY,Fayette County,281565.0,14,832.0,3.85714285714286,10.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,25
40516.0,Lexington,KY,Fayette County,247887.0,2,244.0,4.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
40517.0,Lexington,KY,Fayette County,184873.0,25,2152.0,3.94,21.0,10.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,4.0,1.0,31
40601.0,Frankfort,KY,Franklin County,177192.0,41,2593.0,3.95121951219512,30.0,5.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,20.0,6.0,4.0,42
40701.0,Corbin,KY,Whitley County,121867.0,56,1398.0,3.08035714285714,0.0,2.0,0.0,29.0,13.0,0.0,0.0,0.0,5.0,1.0,7.0,8.0,9.0,6.0,13.0,6.0,1.0,33
40741.0,London,KY,Laurel County,131827.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
40769.0,Williamsburg,KY,Whitley County,74453.0,22,231.0,2.97727272727273,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,3.0,4.0,2.0,0.0,21
40823.0,Cumberland,KY,Harlan County,36812.0,5,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,9
40855.0,Cumberland,KY,Harlan County,33027.0,1,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
40906.0,Barbourville,KY,Knox County,95437.0,16,75.0,3.125,1.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,15
40962.0,Manchester,KY,Clay County,58718.0,13,77.0,2.84615384615385,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,13
40965.0,Middlesboro,KY,Bell County,81363.0,33,312.0,3.18181818181818,0.0,2.0,0.0,23.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,6.0,6.0,2.0,2.0,23
40977.0,Pineville,KY,Bell County,56936.0,11,69.0,3.45454545454545,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,16
41001.0,Alexandria,KY,Campbell County,245851.0,27,286.0,3.12962962962963,17.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,23
41002.0,Augusta,KY,Bracken County,103494.0,5,110.0,3.9,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6
41004.0,Brooksville,KY,Bracken County,105999.0,3,10.0,3.33333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5
41005.0,Burlington,KY,Boone County,251144.0,18,728.0,3.72222222222222,11.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,2.0,3.0,2.0,26
41006.0,Butler,KY,Pendleton County,170852.0,2,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5
41007.0,Mentor,KY,Campbell County,231358.0,1,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
41008.0,Carrollton,KY,Carroll County,113956.0,21,281.0,2.97619047619048,0.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,1.0,5.0,2.0,0.0,17
41011.0,Covington,KY,Kenton County,214199.0,66,8297.0,4.11363636363636,54.0,17.0,1.0,15.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,33.0,17.0,6.0,50
41014.0,Covington,KY,Kenton County,128482.0,3,59.0,3.66666666666667,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7
41015.0,Covington,KY,Kenton County,159007.0,14,522.0,3.85714285714286,8.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,15
41016.0,Ludlow,KY,Kenton County,155596.0,3,39.0,4.66666666666667,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4
41017.0,Edgewood,KY,Kenton County,270695.0,30,2930.0,3.88333333333333,25.0,8.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,4.0,2.0,30
41018.0,Erlanger,KY,Kenton County,177410.0,8,612.0,3.5,6.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,11
41030.0,Crittenden,KY,Grant County,181842.0,2,19.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4
41041.0,Flemingsburg,KY,Fleming County,102496.0,5,24.0,3.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,9
41042.0,Florence,KY,Boone County,216900.0,106,7163.0,3.64150943396226,89.0,45.0,0.0,26.0,51.0,0.0,0.0,1.0,0.0,3.0,2.0,11.0,10.0,22.0,33.0,18.0,6.0,51
41045.0,Ghent,KY,Carroll County,82569.0,1,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
41046.0,Glencoe,KY,Gallatin County,117189.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
41048.0,Hebron,KY,Boone County,274593.0,27,1065.0,3.22222222222222,20.0,3.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,5.0,5.0,2.0,0.0,24
41051.0,Independence,KY,Kenton County,240197.0,13,327.0,3.23076923076923,9.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,17
41056.0,Maysville,KY,Mason County,101961.0,43,527.0,3.17441860465116,4.0,5.0,0.0,19.0,10.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,5.0,7.0,4.0,12.0,1.0,35
41071.0,Newport,KY,Campbell County,167132.0,35,4245.0,3.9,22.0,14.0,0.0,7.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,7.0,11.0,3.0,37
41073.0,Bellevue,KY,Campbell County,186875.0,14,1089.0,4.17857142857143,9.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,19
41074.0,Dayton,KY,Campbell County,144740.0,8,423.0,4.3125,7.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,18
41075.0,Fort Thomas,KY,Campbell County,286929.0,6,368.0,4.25,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,12
41076.0,Cold Spring,KY,Campbell County,214828.0,23,1046.0,3.47826086956522,21.0,13.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,2.0,1.0,23
41080.0,Petersburg,KY,Boone County,215777.0,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
41083.0,Sanders,KY,Carroll County,117871.0,1,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41085.0,Silver Grove,KY,Campbell County,133916.0,4,80.0,4.25,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
41086.0,Warsaw,KY,Gallatin County,159051.0,1,50.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
41091.0,Union,KY,Boone County,345254.0,13,545.0,3.26923076923077,7.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,17
41092.0,Verona,KY,Boone County,221163.0,2,24.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3
41094.0,Walton,KY,Boone County,261535.0,16,380.0,3.40625,13.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,3.0,0.0,18
41095.0,Warsaw,KY,Gallatin County,134887.0,7,134.0,2.92857142857143,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,12
41101.0,Ashland,KY,Boyd County,84525.0,67,942.0,3.01492537313433,46.0,23.0,0.0,22.0,21.0,0.0,0.0,0.0,6.0,3.0,5.0,10.0,14.0,12.0,12.0,1.0,4.0,34
41102.0,Ashland,KY,Boyd County,112550.0,24,299.0,2.875,20.0,6.0,0.0,18.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,18
41129.0,Catlettsburg,KY,Boyd County,107794.0,10,47.0,3.45,7.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,10
