,zip_code,city,state,latitude,longitude,review_count,rating,categories,price,delivery,pickup,restaurant_reservation,price_value_1.0,price_value_2.0,price_value_3.0,price_value_4.0
0,10464.0,Bronx,NY,40.84964,-73.78706,287,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}]",2.0,1,1,0,0,1,0,0
1,10464.0,Bronx,NY,40.8377099599469,-73.7826705251312,576,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",2.0,0,0,0,0,1,0,0
2,10465.0,Bronx,NY,40.8112556,-73.8352813,37,4.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",0.0,1,0,0,0,0,0,0
3,10461.0,Bronx,NY,40.8379,-73.83437,892,4.0,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}]",2.0,1,1,0,0,1,0,0
4,10465.0,Bronx,NY,40.8243203,-73.8203809,568,4.0,"[{'alias': 'latin', 'title': 'Latin American'}]",2.0,0,1,0,0,1,0,0
5,10465.0,Bronx,NY,40.825745,-73.821619,90,4.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",0.0,1,1,0,0,0,0,0
6,10464.0,Bronx,NY,40.848673,-73.787163,802,3.5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,0,0,0,0,1,0,0
7,10464.0,Bronx,NY,40.8567604777185,-73.791118271164,662,3.5,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,0,0,0,0,0,1,0
8,10464.0,Bronx,NY,40.8531112670898,-73.7894973754883,98,4.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,0,0,0,0,1,0,0
9,10465.0,Bronx,NY,40.829049,-73.8244409,95,3.5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,1,1,0,0,1,0,0
10,10464.0,Bronx,NY,40.83905665466202,-73.78371957251213,897,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,0,0,0,0,0,1,0
11,10461.0,Bronx,NY,40.8436584,-73.8360596,112,4.5,"[{'alias': 'italian', 'title': 'Italian'}]",2.0,1,1,0,0,1,0,0
12,10464.0,Bronx,NY,40.84055,-73.78809,10,4.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'buffets', 'title': 'Buffets'}]",0.0,0,0,0,0,0,0,0
13,10464.0,Bronx,NY,40.83865,-73.78313,194,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,0,0,0,0,0,1,0
14,10461.0,Bronx,NY,40.847874,-73.83174,97,4.0,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",2.0,1,0,0,0,1,0,0
15,10458.0,The Bronx,NY,40.85658,-73.88415,30,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.0,1,1,0,0,1,0,0
16,10461.0,The Bronx,NY,40.8476994,-73.8318208,46,4.5,"[{'alias': 'italian', 'title': 'Italian'}]",0.0,1,1,0,0,0,0,0
17,10464.0,Bronx,NY,40.837476,-73.7831385,223,3.5,"[{'alias': 'seafood', 'title': 'Seafood'}]",2.0,0,0,0,0,1,0,0
18,10461.0,Bronx,NY,40.84362,-73.84565,275,4.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.0,1,1,0,0,1,0,0
19,10464.0,Bronx,NY,40.85742,-73.79065,194,3.5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,1,1,0,0,0,1,0
20,10461.0,New York,NY,40.84364889616919,-73.8309296049,17,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",0.0,1,1,0,0,0,0,0
21,10475.0,Bronx,NY,40.864192,-73.827489,78,3.5,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",0.0,1,1,0,0,0,0,0
22,10465.0,Bronx,NY,40.8231315612793,-73.8192596435547,268,4.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.0,1,1,0,0,1,0,0
23,10465.0,Bronx,NY,40.830814,-73.818092,45,3.5,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",2.0,1,1,0,0,1,0,0
24,10464.0,Bronx,NY,40.84623,-73.78629,12,5.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]",0.0,0,0,0,0,0,0,0
25,10465.0,Bronx,NY,40.8265599,-73.8224469,142,3.5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",2.0,1,1,0,0,1,0,0
26,10464.0,Bronx,NY,40.83955,-73.78345,297,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,1,1,0,0,0,1,0
27,10462.0,Bronx,NY,40.84800080701825,-73.85594720000276,479,4.0,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",2.0,1,1,0,0,1,0,0
28,10464.0,Bronx,NY,40.846302,-73.786432,184,3.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,0,0,0,0,1,0,0
29,10465.0,Bronx,NY,40.821186,-73.818848,101,4.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",0.0,1,1,0,0,0,0,0
30,10465.0,Bronx,NY,40.81967,-73.81739,107,4.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'german', 'title': 'German'}, {'alias': 'seafood', 'title': 'Seafood'}]",2.0,1,1,0,0,1,0,0
31,10464.0,The Bronx,NY,40.850243,-73.787506,7,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",0.0,1,1,0,0,0,0,0
32,10458.0,Bronx,NY,40.854131,-73.886601,905,4.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]",2.0,1,1,0,0,1,0,0
33,10462.0,Bronx,NY,40.83624,-73.854962,674,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,1,0,0,1,0,0
34,10462.0,The Bronx,NY,40.833875,-73.852785,4,5.0,"[{'alias': 'tacos', 'title': 'Tacos'}]",0.0,1,1,0,0,0,0,0
35,10475.0,The Bronx,NY,40.88087860315926,-73.82519183113857,17,3.5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,1,1,0,0,1,0,0
36,10461.0,Bronx,NY,40.8545299,-73.85499,48,4.5,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",2.0,1,1,0,0,1,0,0
37,10464.0,City Island,NY,40.847187,-73.78617,37,4.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,0,0,0,0,1,0,0
38,10452.0,Bronx,NY,40.84061,-73.91825,243,4.5,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,0,0,0,0,0,1,0
39,10465.0,Bronx,NY,40.83146,-73.827275,89,3.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",0.0,1,1,0,0,0,0,0
40,10466.0,Bronx,NY,40.885723,-73.829075,312,4.0,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",2.0,1,1,0,0,1,0,0
41,10465.0,Bronx,NY,40.816987135363874,-73.80671108161565,131,3.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",2.0,1,0,0,0,1,0,0
42,10461.0,Bronx,NY,40.83451,-73.82907,373,3.5,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'latin', 'title': 'Latin American'}]",2.0,1,1,0,0,1,0,0
43,10464.0,Bronx,NY,40.853397,-73.79028,229,3.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,0,0,0,0,0,1,0
44,11357.0,Whitestone,NY,40.78929,-73.81369,875,4.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",2.0,1,1,0,0,1,0,0
45,10461.0,Bronx,NY,40.8483407,-73.8316408,112,4.0,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",2.0,1,1,0,0,1,0,0
46,10464.0,Bronx,NY,40.8534629795985,-73.7905598622154,132,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,1,1,0,0,0,1,0
47,10464.0,Bronx,NY,40.854201,-73.790912,403,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,1,1,0,0,0,1,0
48,10464.0,Bronx,NY,40.85264,-73.78917,13,4.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",1.0,0,0,0,1,0,0,0
49,10465.0,Bronx,NY,40.819109,-73.817517,468,3.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,1,1,0,0,0,1,0
50,10458.0,Bronx,NY,40.854779,-73.888474,819,4.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.0,1,0,0,0,1,0,0
51,10462.0,Bronx,NY,40.83597304468253,-73.8536453,67,4.5,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2.0,1,1,0,0,1,0,0
52,10465.0,Bronx,NY,40.82904,-73.82429,148,4.0,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,1,1,0,0,1,0,0
53,10458.0,Bronx,NY,40.8538017786913,-73.8882422081079,104,4.5,"[{'alias': 'modern_european', 'title': 'Modern European'}]",2.0,1,1,0,0,1,0,0
54,10465.0,Bronx,NY,40.82516,-73.82025,94,4.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.0,1,1,0,0,1,0,0
55,10458.0,Bronx,NY,40.854825,-73.887862,125,4.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",2.0,1,1,0,0,1,0,0
56,11354.0,Flushing,NY,40.75924,-73.8326,4019,4.0,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'noodles', 'title': 'Noodles'}]",2.0,1,1,0,0,1,0,0
57,10468.0,Bronx,NY,40.86702,-73.8982,474,4.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,1,1,0,0,1,0,0
58,10465.0,Bronx,NY,40.8248,-73.82022,67,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",2.0,1,1,0,0,1,0,0
59,10461.0,Bronx,NY,40.83581288696226,-73.8405636958704,25,4.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",0.0,1,1,0,0,0,0,0
60,10461.0,Bronx,NY,40.847301,-73.8330438,259,3.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'seafood', 'title': 'Seafood'}]",2.0,1,1,0,0,1,0,0
61,10461.0,Bronx,NY,40.84774,-73.83119,22,4.0,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",0.0,0,0,0,0,0,0,0
62,10474.0,Bronx,NY,40.81858,-73.8888998329639,62,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",1.0,1,0,0,1,0,0,0
63,10461.0,New York,NY,40.8332904553892,-73.82852135334899,18,3.0,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'burgers', 'title': 'Burgers'}]",0.0,1,1,0,0,0,0,0
64,11362.0,Little Neck,NY,40.77136127623112,-73.7351922,34,4.5,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",2.0,0,0,0,0,1,0,0
65,10465.0,Bronx,NY,40.83094,-73.82621,20,4.5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,1,1,0,0,1,0,0
66,10464.0,Bronx,NY,40.8509765634744,-73.7896340329358,312,3.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",2.0,0,0,0,0,1,0,0
67,10465.0,Bronx,NY,40.82996,-73.825798,42,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",1.0,0,0,0,1,0,0,0
68,11354.0,Flushing,NY,40.76051,-73.83339,1019,4.0,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}]",2.0,1,1,1,0,1,0,0
69,10461.0,Middletown - Pelham Bay,NY,40.84733,-73.83256,43,4.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,1,1,0,0,1,0,0
70,10464.0,Bronx,NY,40.845414,-73.785944,3,5.0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",0.0,0,0,0,0,0,0,0
71,10465.0,The Bronx,NY,40.82268,-73.81869,5,3.5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",0.0,1,1,0,0,0,0,0
72,11361.0,Bayside,NY,40.7649048,-73.7714848,68,4.0,"[{'alias': 'korean', 'title': 'Korean'}]",0.0,1,1,1,0,0,0,0
73,10461.0,Bronx,NY,40.84221,-73.84381,191,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,0,0,0,1,0,0
74,10472.0,Bronx,NY,40.827751,-73.850389,356,3.5,"[{'alias': 'diners', 'title': 'Diners'}]",2.0,1,1,0,0,1,0,0
75,11361.0,Queens,NY,40.76399908724381,-73.77102111842055,16,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",2.0,1,1,0,0,1,0,0
76,10458.0,The Bronx,NY,40.86769042892348,-73.8832700936671,7,4.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'latin', 'title': 'Latin American'}]",0.0,1,0,0,0,0,0,0
77,10464.0,Bronx,NY,40.85233,-73.78896,155,3.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",2.0,1,1,0,0,1,0,0
78,10462.0,Bronx,NY,40.83733,-73.84731,1,5.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",0.0,1,1,0,0,0,0,0
79,10461.0,Bronx,NY,40.847652,-73.831073,27,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",0.0,1,1,0,0,0,0,0
80,10462.0,Bronx,NY,40.8367999,-73.84695,220,4.0,"[{'alias': 'diners', 'title': 'Diners'}]",1.0,0,0,0,1,0,0,0
81,11372.0,Jackson Heights,NY,40.7498297,-73.8821356,661,4.5,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",2.0,1,1,0,0,1,0,0
82,10461.0,Bronx,NY,40.8449738353256,-73.8306849996683,19,4.5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chinese', 'title': 'Chinese'}]",0.0,1,1,0,0,0,0,0
83,11354.0,Flushing,NY,40.76536,-73.82022,281,4.0,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",2.0,1,1,0,0,1,0,0
84,10461.0,Bronx,NY,40.846061,-73.83197,23,4.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",2.0,1,0,0,0,1,0,0
85,10461.0,Bronx,NY,40.8465581819262,-73.8323189690709,13,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",0.0,1,1,0,0,0,0,0
86,10458.0,West Bronx,NY,40.8540465225016,-73.8889484480023,194,4.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",2.0,1,1,0,0,1,0,0
87,10465.0,Bronx,NY,40.831959,-73.827011,89,3.5,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,1,0,0,1,0,0
88,10455.0,Bronx,NY,40.811884525549,-73.90966713749,188,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,1,0,0,1,0,0
89,10461.0,Bronx,NY,40.8401620296024,-73.8425095552948,132,3.5,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.0,1,1,0,0,1,0,0
90,10465.0,Bronx,NY,40.8234938157168,-73.8379064003517,36,4.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",1.0,0,0,0,1,0,0,0
91,11105.0,Astoria,NY,40.77459,-73.90899,142,4.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",2.0,1,1,0,0,1,0,0
92,10455.0,New York,NY,40.81464,-73.9148699,54,4.5,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",2.0,1,0,0,0,1,0,0
93,10803.0,Pelham,NY,40.89703490305533,-73.80403928122585,351,4.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,1,1,0,0,1,0,0
94,10461.0,Bronx,NY,40.8474,-73.8308799,51,3.5,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,0,0,0,0,1,0,0
95,10463.0,Bronx,NY,40.88357,-73.89782,3,5.0,"[{'alias': 'latin', 'title': 'Latin American'}]",0.0,1,1,0,0,0,0,0
96,10465.0,Bronx,NY,40.8195,-73.8171,116,4.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",2.0,1,1,0,0,1,0,0
97,10461.0,Bronx,NY,40.8477712,-73.8312306,241,3.5,"[{'alias': 'thai', 'title': 'Thai'}]",2.0,1,1,0,0,1,0,0
98,10467.0,Bronx,NY,40.86537372023322,-73.8649544,1,4.0,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",0.0,1,1,0,0,0,0,0
99,10463.0,Bronx,NY,40.88455,-73.90194,242,4.5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",2.0,1,1,0,0,1,0,0
100,10463.0,Bronx,NY,40.882742,-73.901366,131,4.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,0,1,1,0,0,1,0
101,10454.0,Bronx,NY,40.805956,-73.913923,210,3.5,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",2.0,1,0,0,0,1,0,0
102,10461.0,Bronx,NY,40.838288,-73.828563,330,4.5,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.0,1,0,0,1,0,0,0
103,10458.0,Bronx,NY,40.85735,-73.88574,195,4.0,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,1,1,0,0,1,0,0
104,11103.0,Astoria,NY,40.7646298318085,-73.9159499108791,1844,4.0,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,1,1,0,0,1,0,0
105,10465.0,Bronx,NY,40.820334079671,-73.8176110759377,9,4.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",0.0,1,1,0,0,0,0,0
106,10462.0,Bronx,NY,40.83446,-73.85084,283,4.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,1,0,0,1,0,0
107,10475.0,Bronx,NY,40.8694235021877,-73.8272849569855,224,3.5,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,1,1,0,0,1,0,0
108,10462.0,Bronx,NY,40.83953,-73.86364,424,3.5,"[{'alias': 'dominican', 'title': 'Dominican'}]",2.0,1,1,0,0,1,0,0
109,10472.0,Bronx,NY,40.8316668252024,-73.86611349117314,21,4.5,"[{'alias': 'latin', 'title': 'Latin American'}]",2.0,1,1,0,0,1,0,0
110,10462.0,Bronx,NY,40.832159,-73.851463,190,3.5,"[{'alias': 'dominican', 'title': 'Dominican'}]",1.0,1,0,0,1,0,0,0
111,11356.0,Queens,NY,40.7851887097029,-73.84150322530282,7,4.5,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",0.0,1,1,0,0,0,0,0
112,10461.0,Bronx,NY,40.8489762040892,-73.845446217529,54,4.5,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",1.0,1,0,0,1,0,0,0
113,10462.0,Bronx,NY,40.8478206,-73.8671998,41,4.0,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",2.0,1,1,0,0,1,0,0
114,10461.0,Bronx,NY,40.8357557,-73.8329151,366,2.5,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",2.0,1,1,0,0,1,0,0
115,11354.0,Flushing,NY,40.759239,-73.83256,194,4.5,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",0.0,1,0,0,0,0,0,0
116,10461.0,Bronx,NY,40.8513635,-73.8439993,209,3.0,"[{'alias': 'thai', 'title': 'Thai'}]",2.0,1,1,0,0,1,0,0
117,10467.0,Bronx,NY,40.8670645863417,-73.8675294497723,135,3.5,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,1,1,0,0,1,0,0
118,10461.0,Bronx,NY,40.84905,-73.85498,29,4.5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",0.0,1,1,0,0,0,0,0
119,10463.0,New York,NY,40.886547,-73.909968,63,4.5,"[{'alias': 'indpak', 'title': 'Indian'}]",0.0,1,1,0,0,0,0,0
120,10465.0,New York,NY,40.8295,-73.82487,32,4.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",0.0,1,1,0,0,0,0,0
121,10465.0,Bronx,NY,40.82022,-73.81824,11,4.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",0.0,1,1,0,0,0,0,0
122,10462.0,Bronx,NY,40.8331000193312,-73.8516100868583,234,4.0,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cuban', 'title': 'Cuban'}]",2.0,1,1,0,0,1,0,0
123,10456.0,Bronx,NY,40.82847,-73.91669,222,4.5,"[{'alias': 'indpak', 'title': 'Indian'}]",2.0,1,1,0,0,1,0,0
124,10462.0,Bronx,NY,40.85453,-73.86769,166,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",1.0,1,1,0,1,0,0,0
125,11358.0,Queens,NY,40.76215,-73.80427,40,4.5,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.0,1,1,0,0,1,0,0
126,10458.0,New York,NY,40.86102,-73.89753,4,3.5,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",0.0,1,1,0,0,0,0,0
127,11362.0,Little Neck,NY,40.76011270000001,-73.7315824,7,4.5,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'japanese', 'title': 'Japanese'}]",0.0,0,0,0,0,0,0,0
