,postal_code,stars_1.0,stars_1.5,stars_2.0,stars_2.5,stars_3.0,stars_3.5,stars_4.0,stars_4.5,stars_5.0,total_stars,stars_1.0_ratio,ratio_stars_1.0,ratio_stars_1.5,ratio_stars_2.0,ratio_stars_2.5,ratio_stars_3.0,ratio_stars_3.5,ratio_stars_4.0,ratio_stars_4.5,ratio_stars_5.0
449,33778,0,0,2,1,1,7,7,9,0,27.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.0
450,33781,1,1,11,16,17,12,22,22,3,105.0,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.10476190476190476,0.1523809523809524,0.1619047619047619,0.11428571428571428,0.20952380952380953,0.20952380952380953,0.02857142857142857
451,33782,0,0,0,4,0,3,9,5,0,21.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.14285714285714285,0.42857142857142855,0.23809523809523808,0.0
452,33785,0,0,0,0,2,5,13,10,0,30.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.43333333333333335,0.3333333333333333,0.0
453,34221,0,1,0,0,0,3,1,1,0,6.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0
454,34604,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
455,34606,0,2,5,8,8,15,8,5,1,52.0,0.0,0.0,0.038461538461538464,0.09615384615384616,0.15384615384615385,0.15384615384615385,0.28846153846153844,0.15384615384615385,0.09615384615384616,0.019230769230769232
456,34607,0,0,0,1,4,1,6,2,1,15.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.4,0.13333333333333333,0.06666666666666667
457,34608,0,1,2,2,1,3,2,2,1,14.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142
458,34609,0,1,0,3,8,5,13,4,1,35.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.22857142857142856,0.14285714285714285,0.37142857142857144,0.11428571428571428,0.02857142857142857
459,34610,0,0,0,0,0,1,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
460,34619,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
461,34638,0,1,1,1,3,1,4,4,0,15.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0
462,34639,0,2,4,7,1,6,5,2,0,27.0,0.0,0.0,0.07407407407407407,0.14814814814814814,0.25925925925925924,0.037037037037037035,0.2222222222222222,0.18518518518518517,0.07407407407407407,0.0
463,34652,0,1,5,6,7,13,14,13,0,59.0,0.0,0.0,0.01694915254237288,0.0847457627118644,0.1016949152542373,0.11864406779661017,0.22033898305084745,0.23728813559322035,0.22033898305084745,0.0
464,34653,1,1,4,5,2,3,11,6,0,33.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.06060606060606061,0.09090909090909091,0.3333333333333333,0.18181818181818182,0.0
465,34654,0,2,1,5,8,6,8,2,0,32.0,0.0,0.0,0.0625,0.03125,0.15625,0.25,0.1875,0.25,0.0625,0.0
466,34655,0,0,3,4,10,23,17,10,2,69.0,0.0,0.0,0.0,0.043478260869565216,0.057971014492753624,0.14492753623188406,0.3333333333333333,0.2463768115942029,0.14492753623188406,0.028985507246376812
467,34660,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
468,34667,0,1,1,6,11,14,13,8,1,55.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.2,0.2545454545454545,0.23636363636363636,0.14545454545454545,0.01818181818181818
469,34668,0,2,7,10,13,19,10,13,1,75.0,0.0,0.0,0.02666666666666667,0.09333333333333334,0.13333333333333333,0.17333333333333334,0.25333333333333335,0.13333333333333333,0.17333333333333334,0.013333333333333334
470,34669,0,1,1,3,1,4,0,1,1,12.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
471,34677,0,1,3,9,4,12,11,6,3,49.0,0.0,0.0,0.02040816326530612,0.061224489795918366,0.1836734693877551,0.08163265306122448,0.24489795918367346,0.22448979591836735,0.12244897959183673,0.061224489795918366
472,34683,0,0,0,3,4,9,11,9,6,42.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.09523809523809523,0.21428571428571427,0.2619047619047619,0.21428571428571427,0.14285714285714285
473,34684,0,1,3,6,10,13,17,12,3,65.0,0.0,0.0,0.015384615384615385,0.046153846153846156,0.09230769230769231,0.15384615384615385,0.2,0.26153846153846155,0.18461538461538463,0.046153846153846156
474,34685,0,0,0,3,7,4,7,4,0,25.0,0.0,0.0,0.0,0.0,0.12,0.28,0.16,0.28,0.16,0.0
475,34688,0,0,0,0,3,1,1,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0
476,34689,0,0,4,7,11,17,19,30,2,90.0,0.0,0.0,0.0,0.044444444444444446,0.07777777777777778,0.12222222222222222,0.18888888888888888,0.2111111111111111,0.3333333333333333,0.022222222222222223
477,34690,0,0,0,0,0,3,5,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0
478,34691,0,0,5,1,5,6,5,1,1,24.0,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.25,0.20833333333333334,0.041666666666666664,0.041666666666666664
479,34695,0,0,0,0,4,3,10,12,1,30.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.3333333333333333,0.4,0.03333333333333333
480,34698,0,0,6,6,10,22,45,32,10,131.0,0.0,0.0,0.0,0.04580152671755725,0.04580152671755725,0.07633587786259542,0.16793893129770993,0.3435114503816794,0.24427480916030533,0.07633587786259542
481,37011,0,0,0,0,1,0,1,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0
482,37012,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
483,37013,3,9,12,9,11,7,16,15,1,83.0,0.03614457831325301,0.03614457831325301,0.10843373493975904,0.14457831325301204,0.10843373493975904,0.13253012048192772,0.08433734939759036,0.1927710843373494,0.18072289156626506,0.012048192771084338
484,37015,1,1,2,0,6,2,2,4,2,20.0,0.05,0.05,0.05,0.1,0.0,0.3,0.1,0.1,0.2,0.1
485,37024,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
486,37026,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
487,37027,0,4,3,11,18,34,23,16,2,111.0,0.0,0.0,0.036036036036036036,0.02702702702702703,0.0990990990990991,0.16216216216216217,0.3063063063063063,0.2072072072072072,0.14414414414414414,0.018018018018018018
488,37043,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
489,37062,0,0,0,0,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,37064,0,5,8,19,14,25,40,20,4,135.0,0.0,0.0,0.037037037037037035,0.05925925925925926,0.14074074074074075,0.1037037037037037,0.18518518518518517,0.2962962962962963,0.14814814814814814,0.02962962962962963
491,37066,0,2,10,10,7,8,10,6,3,56.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.17857142857142858,0.125,0.14285714285714285,0.17857142857142858,0.10714285714285714,0.05357142857142857
492,37067,0,1,9,22,12,56,39,11,2,152.0,0.0,0.0,0.006578947368421052,0.05921052631578947,0.14473684210526316,0.07894736842105263,0.3684210526315789,0.2565789473684211,0.07236842105263158,0.013157894736842105
493,37068,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,37069,0,0,0,1,1,1,6,2,0,11.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0
495,37072,0,3,7,6,9,7,12,11,2,57.0,0.0,0.0,0.05263157894736842,0.12280701754385964,0.10526315789473684,0.15789473684210525,0.12280701754385964,0.21052631578947367,0.19298245614035087,0.03508771929824561
496,37073,0,1,1,1,1,1,3,0,0,8.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.375,0.0,0.0
497,37075,1,7,12,15,12,25,33,20,2,127.0,0.007874015748031496,0.007874015748031496,0.05511811023622047,0.09448818897637795,0.11811023622047244,0.09448818897637795,0.1968503937007874,0.25984251968503935,0.15748031496062992,0.015748031496062992
498,37076,1,8,6,11,14,15,11,9,6,81.0,0.012345679012345678,0.012345679012345678,0.09876543209876543,0.07407407407407407,0.13580246913580246,0.1728395061728395,0.18518518518518517,0.13580246913580246,0.1111111111111111,0.07407407407407407
499,37080,0,1,0,0,2,3,1,3,1,11.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091
500,37082,0,1,1,0,0,0,1,4,0,7.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0
501,37086,2,6,1,3,2,10,4,7,2,37.0,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.2702702702702703,0.10810810810810811,0.1891891891891892,0.05405405405405406
502,37090,0,1,1,1,2,1,0,1,0,7.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0
503,37115,1,7,11,13,12,11,8,7,2,72.0,0.013888888888888888,0.013888888888888888,0.09722222222222222,0.1527777777777778,0.18055555555555555,0.16666666666666666,0.1527777777777778,0.1111111111111111,0.09722222222222222,0.027777777777777776
504,37122,0,6,9,17,12,19,25,17,2,107.0,0.0,0.0,0.056074766355140186,0.08411214953271028,0.1588785046728972,0.11214953271028037,0.17757009345794392,0.2336448598130841,0.1588785046728972,0.018691588785046728
505,37135,0,1,0,0,3,6,11,4,2,27.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.2222222222222222,0.4074074074074074,0.14814814814814814,0.07407407407407407
506,37138,0,0,3,1,0,4,8,3,2,21.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.19047619047619047,0.38095238095238093,0.14285714285714285,0.09523809523809523
507,37146,0,2,3,1,2,5,3,1,0,17.0,0.0,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.0
508,37167,2,15,10,12,21,19,29,19,4,131.0,0.015267175572519083,0.015267175572519083,0.11450381679389313,0.07633587786259542,0.0916030534351145,0.16030534351145037,0.1450381679389313,0.22137404580152673,0.1450381679389313,0.030534351145038167
509,37172,1,1,8,3,2,4,3,5,1,28.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.03571428571428571
510,37188,0,4,5,5,3,5,8,8,0,38.0,0.0,0.0,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.21052631578947367,0.21052631578947367,0.0
511,37189,0,0,0,0,0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
512,37201,0,1,2,4,10,20,28,19,2,86.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.23255813953488372,0.32558139534883723,0.22093023255813954,0.023255813953488372
513,37203,0,14,6,18,36,52,116,51,12,305.0,0.0,0.0,0.04590163934426229,0.019672131147540985,0.05901639344262295,0.1180327868852459,0.17049180327868851,0.380327868852459,0.16721311475409836,0.03934426229508197
514,37204,0,3,5,6,5,17,23,21,0,80.0,0.0,0.0,0.0375,0.0625,0.075,0.0625,0.2125,0.2875,0.2625,0.0
515,37205,0,0,3,6,6,11,12,4,0,42.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2619047619047619,0.2857142857142857,0.09523809523809523,0.0
516,37206,0,2,1,1,4,16,36,36,10,106.0,0.0,0.0,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.03773584905660377,0.1509433962264151,0.33962264150943394,0.33962264150943394,0.09433962264150944
517,37207,1,5,8,1,7,6,15,7,2,52.0,0.019230769230769232,0.019230769230769232,0.09615384615384616,0.15384615384615385,0.019230769230769232,0.1346153846153846,0.11538461538461539,0.28846153846153844,0.1346153846153846,0.038461538461538464
518,37208,0,1,1,2,3,10,25,21,5,68.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.14705882352941177,0.36764705882352944,0.3088235294117647,0.07352941176470588
519,37209,1,5,9,5,11,22,43,43,8,147.0,0.006802721088435374,0.006802721088435374,0.034013605442176874,0.061224489795918366,0.034013605442176874,0.07482993197278912,0.14965986394557823,0.2925170068027211,0.2925170068027211,0.05442176870748299
520,37210,0,1,3,4,2,2,12,7,7,38.0,0.0,0.0,0.02631578947368421,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.18421052631578946,0.18421052631578946
521,37211,5,11,16,9,26,23,39,40,13,182.0,0.027472527472527472,0.027472527472527472,0.06043956043956044,0.08791208791208792,0.04945054945054945,0.14285714285714285,0.12637362637362637,0.21428571428571427,0.21978021978021978,0.07142857142857142
522,37212,0,2,1,4,2,12,22,7,1,51.0,0.0,0.0,0.0392156862745098,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.23529411764705882,0.43137254901960786,0.13725490196078433,0.0196078431372549
523,37213,0,0,0,2,0,1,0,2,0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0
524,37214,1,12,23,30,33,33,18,16,3,169.0,0.005917159763313609,0.005917159763313609,0.07100591715976332,0.13609467455621302,0.17751479289940827,0.1952662721893491,0.1952662721893491,0.10650887573964497,0.09467455621301775,0.01775147928994083
525,37215,0,1,2,6,12,15,9,8,1,54.0,0.0,0.0,0.018518518518518517,0.037037037037037035,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.14814814814814814,0.018518518518518517
526,37216,0,5,5,1,4,7,12,10,2,46.0,0.0,0.0,0.10869565217391304,0.10869565217391304,0.021739130434782608,0.08695652173913043,0.15217391304347827,0.2608695652173913,0.21739130434782608,0.043478260869565216
527,37217,4,7,6,6,9,10,14,13,4,73.0,0.0547945205479452,0.0547945205479452,0.0958904109589041,0.0821917808219178,0.0821917808219178,0.1232876712328767,0.136986301369863,0.1917808219178082,0.1780821917808219,0.0547945205479452
528,37218,0,1,0,2,4,0,1,1,0,9.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0
529,37219,0,0,1,7,6,13,23,13,1,64.0,0.0,0.0,0.0,0.015625,0.109375,0.09375,0.203125,0.359375,0.203125,0.015625
530,37220,0,0,0,0,0,0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
531,37221,1,4,8,7,11,16,13,9,0,69.0,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.11594202898550725,0.10144927536231885,0.15942028985507245,0.2318840579710145,0.18840579710144928,0.13043478260869565,0.0
532,37228,1,3,5,1,1,1,0,0,0,12.0,0.08333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
533,37229,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
534,37232,0,0,0,0,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535,37243,0,0,0,0,0,2,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
536,37246,0,0,0,0,1,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
537,38066,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538,46032,0,3,5,9,19,37,58,31,3,165.0,0.0,0.0,0.01818181818181818,0.030303030303030304,0.05454545454545454,0.11515151515151516,0.22424242424242424,0.3515151515151515,0.18787878787878787,0.01818181818181818
539,46033,0,0,0,2,0,3,3,4,0,12.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.25,0.3333333333333333,0.0
540,46037,0,1,0,2,4,8,15,13,1,44.0,0.0,0.0,0.022727272727272728,0.0,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.3409090909090909,0.29545454545454547,0.022727272727272728
541,46038,1,2,10,5,15,23,24,12,1,93.0,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.10752688172043011,0.053763440860215055,0.16129032258064516,0.24731182795698925,0.25806451612903225,0.12903225806451613,0.010752688172043012
542,46040,0,1,0,0,0,1,1,0,0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
543,46055,0,0,0,0,1,5,3,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091
544,46060,0,0,1,1,2,1,3,0,0,8.0,0.0,0.0,0.0,0.125,0.125,0.25,0.125,0.375,0.0,0.0
545,46075,0,2,2,2,5,4,4,1,0,20.0,0.0,0.0,0.1,0.1,0.1,0.25,0.2,0.2,0.05,0.0
546,46077,0,2,4,1,8,7,17,13,0,52.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.15384615384615385,0.1346153846153846,0.3269230769230769,0.25,0.0
547,46106,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
548,46107,0,0,0,0,1,2,5,2,2,12.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666
549,46112,0,5,2,14,11,11,14,8,0,65.0,0.0,0.0,0.07692307692307693,0.03076923076923077,0.2153846153846154,0.16923076923076924,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.0
550,46113,0,2,3,2,9,0,2,1,0,19.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.47368421052631576,0.0,0.10526315789473684,0.05263157894736842,0.0
551,46122,0,0,1,0,1,0,1,1,0,4.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0
552,46123,0,3,5,10,13,21,14,10,2,78.0,0.0,0.0,0.038461538461538464,0.0641025641025641,0.1282051282051282,0.16666666666666666,0.2692307692307692,0.1794871794871795,0.1282051282051282,0.02564102564102564
553,46131,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
554,46140,0,1,2,0,0,0,2,0,0,5.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0
555,46142,0,4,11,7,18,24,20,12,0,96.0,0.0,0.0,0.041666666666666664,0.11458333333333333,0.07291666666666667,0.1875,0.25,0.20833333333333334,0.125,0.0
556,46143,0,2,5,9,9,15,12,4,0,56.0,0.0,0.0,0.03571428571428571,0.08928571428571429,0.16071428571428573,0.16071428571428573,0.26785714285714285,0.21428571428571427,0.07142857142857142,0.0
557,46158,0,2,6,4,1,9,6,4,0,32.0,0.0,0.0,0.0625,0.1875,0.125,0.03125,0.28125,0.1875,0.125,0.0
558,46163,0,0,1,2,1,2,1,1,0,8.0,0.0,0.0,0.0,0.125,0.25,0.125,0.25,0.125,0.125,0.0
559,46168,0,6,10,15,22,10,21,5,0,89.0,0.0,0.0,0.06741573033707865,0.11235955056179775,0.16853932584269662,0.24719101123595505,0.11235955056179775,0.23595505617977527,0.056179775280898875,0.0
560,46184,0,1,3,2,1,1,5,0,0,13.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.0,0.0
561,46201,1,2,8,4,3,4,5,10,8,45.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.17777777777777778,0.08888888888888889,0.06666666666666667,0.08888888888888889,0.1111111111111111,0.2222222222222222,0.17777777777777778
562,46202,0,4,5,8,5,10,31,33,7,103.0,0.0,0.0,0.038834951456310676,0.04854368932038835,0.07766990291262135,0.04854368932038835,0.0970873786407767,0.30097087378640774,0.32038834951456313,0.06796116504854369
563,46203,1,3,6,7,10,11,19,20,7,84.0,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.07142857142857142,0.08333333333333333,0.11904761904761904,0.13095238095238096,0.2261904761904762,0.23809523809523808,0.08333333333333333
564,46204,0,3,5,8,22,29,72,37,3,179.0,0.0,0.0,0.01675977653631285,0.027932960893854747,0.0446927374301676,0.12290502793296089,0.16201117318435754,0.4022346368715084,0.20670391061452514,0.01675977653631285
565,46205,0,3,1,1,1,3,12,14,3,38.0,0.0,0.0,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.3157894736842105,0.3684210526315789,0.07894736842105263
566,46206,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
567,46208,0,3,0,2,1,2,6,6,1,21.0,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.2857142857142857,0.047619047619047616
568,46214,0,1,3,1,2,4,7,3,0,21.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.14285714285714285,0.0
569,46216,0,0,1,2,2,2,5,2,1,15.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667
570,46217,0,3,4,1,2,8,7,7,0,32.0,0.0,0.0,0.09375,0.125,0.03125,0.0625,0.25,0.21875,0.21875,0.0
571,46218,2,3,0,5,5,6,2,5,2,30.0,0.06666666666666667,0.06666666666666667,0.1,0.0,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.16666666666666666,0.06666666666666667
572,46219,0,7,6,12,9,11,17,13,0,75.0,0.0,0.0,0.09333333333333334,0.08,0.16,0.12,0.14666666666666667,0.22666666666666666,0.17333333333333334,0.0
573,46220,0,4,5,10,11,23,44,35,2,134.0,0.0,0.0,0.029850746268656716,0.03731343283582089,0.07462686567164178,0.08208955223880597,0.17164179104477612,0.3283582089552239,0.26119402985074625,0.014925373134328358
574,46221,1,2,1,0,6,4,4,2,1,21.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.2857142857142857,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.047619047619047616
575,46222,0,4,5,1,0,10,13,17,3,53.0,0.0,0.0,0.07547169811320754,0.09433962264150944,0.018867924528301886,0.0,0.18867924528301888,0.24528301886792453,0.32075471698113206,0.05660377358490566
576,46224,1,7,4,9,6,19,8,6,4,64.0,0.015625,0.015625,0.109375,0.0625,0.140625,0.09375,0.296875,0.125,0.09375,0.0625
577,46225,0,0,3,5,6,10,14,11,3,52.0,0.0,0.0,0.0,0.057692307692307696,0.09615384615384616,0.11538461538461539,0.19230769230769232,0.2692307692307692,0.21153846153846154,0.057692307692307696
578,46226,3,6,4,6,6,12,12,6,0,55.0,0.05454545454545454,0.05454545454545454,0.10909090909090909,0.07272727272727272,0.10909090909090909,0.10909090909090909,0.21818181818181817,0.21818181818181817,0.10909090909090909,0.0
579,46227,1,6,16,23,12,17,29,17,2,123.0,0.008130081300813009,0.008130081300813009,0.04878048780487805,0.13008130081300814,0.18699186991869918,0.0975609756097561,0.13821138211382114,0.23577235772357724,0.13821138211382114,0.016260162601626018
580,46228,0,1,2,1,1,1,0,0,0,6.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
581,46229,0,3,8,6,6,8,7,9,0,47.0,0.0,0.0,0.06382978723404255,0.1702127659574468,0.1276595744680851,0.1276595744680851,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.0
582,46230,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
583,46231,0,0,0,2,2,1,2,2,0,9.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
584,46234,0,0,3,0,2,3,5,3,0,16.0,0.0,0.0,0.0,0.1875,0.0,0.125,0.1875,0.3125,0.1875,0.0
585,46235,0,1,0,0,0,1,1,2,1,6.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
586,46236,0,2,7,7,5,9,9,5,0,44.0,0.0,0.0,0.045454545454545456,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.20454545454545456,0.20454545454545456,0.11363636363636363,0.0
587,46237,0,2,7,6,10,21,14,8,0,68.0,0.0,0.0,0.029411764705882353,0.10294117647058823,0.08823529411764706,0.14705882352941177,0.3088235294117647,0.20588235294117646,0.11764705882352941,0.0
588,46239,0,4,0,2,4,3,2,1,1,17.0,0.0,0.0,0.23529411764705882,0.0,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705
589,46240,0,1,5,10,9,15,33,22,3,98.0,0.0,0.0,0.01020408163265306,0.05102040816326531,0.10204081632653061,0.09183673469387756,0.15306122448979592,0.336734693877551,0.22448979591836735,0.030612244897959183
590,46241,0,3,8,11,11,7,16,8,3,67.0,0.0,0.0,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.16417910447761194,0.1044776119402985,0.23880597014925373,0.11940298507462686,0.04477611940298507
591,46250,0,3,11,16,18,18,36,13,5,120.0,0.0,0.0,0.025,0.09166666666666666,0.13333333333333333,0.15,0.15,0.3,0.10833333333333334,0.041666666666666664
592,46254,1,11,8,9,9,19,22,20,0,99.0,0.010101010101010102,0.010101010101010102,0.1111111111111111,0.08080808080808081,0.09090909090909091,0.09090909090909091,0.1919191919191919,0.2222222222222222,0.20202020202020202,0.0
593,46255,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,46256,1,2,3,2,1,5,2,6,4,26.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.07692307692307693,0.23076923076923078,0.15384615384615385
595,46259,1,0,1,0,1,1,0,0,0,4.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
