,postal_code,state_id,state,city,county_name,2021,All_Residential,Multi_Family_homes,Condo/Co-op,Single_Family_Homes,Towmhomes
10631,53961,WI,Wisconsin,Rock Springs,Sauk,145642.0,10,0,0,10,0
10632,90602,CA,California,Whittier,Los Angeles,721809.0,12,12,12,12,7
10633,48211,MI,Michigan,Detroit,Wayne,102023.0,12,12,0,12,0
10634,11356,NY,New York,College Point,Queens,806531.0,12,12,12,12,1
10635,40214,KY,Kentucky,Louisville,Jefferson,158640.0,12,8,12,12,7
10636,28020,NC,North Carolina,Casar,Cleveland,176200.0,10,0,0,10,0
10637,35958,AL,Alabama,Bryant,Jackson,173959.0,12,0,0,12,0
10638,21036,MD,Maryland,Dayton,Howard,881688.0,12,0,0,12,0
10639,48334,MI,Michigan,Farmington,Oakland,246046.0,12,0,12,12,0
10640,27341,NC,North Carolina,Seagrove,Randolph,188205.0,10,0,0,10,0
10641,33326,FL,Florida,Fort Lauderdale,Broward,384482.0,12,0,12,12,12
10642,72210,AR,Arkansas,Little Rock,Pulaski,209620.0,12,0,9,12,0
10643,1520,MA,Massachusetts,Holden,Worcester,375970.0,12,6,12,12,11
10644,77339,TX,Texas,Kingwood,Harris,220771.0,12,0,6,12,12
10645,60402,IL,Illinois,Berwyn,Cook,253871.0,12,12,12,12,6
10646,45416,OH,Ohio,Dayton,Montgomery,66719.0,12,2,0,12,0
10647,80808,CO,Colorado,Calhan,El Paso,,12,3,0,12,0
10648,44045,OH,Ohio,Grand River,Lake,149562.0,10,0,7,8,0
10649,28731,NC,North Carolina,Flat Rock,Henderson,383997.0,12,3,12,12,12
10650,60433,IL,Illinois,Joliet,Will,172861.0,12,7,0,12,4
10651,61015,IL,Illinois,Chana,Ogle,387500.0,4,0,0,4,0
10652,14504,NY,New York,Manchester,Ontario,110971.0,12,0,0,12,0
10653,78240,TX,Texas,San Antonio,Bexar,239185.0,12,4,10,12,12
10654,7646,NJ,New Jersey,New Milford,Bergen,455114.0,12,5,6,12,11
10655,98648,WA,Washington,Stevenson,Skamania,538627.0,12,3,3,12,0
10656,77011,TX,Texas,Houston,Harris,264767.0,12,12,0,12,12
10657,37615,TN,Tennessee,Johnson City,Washington,263875.0,6,0,0,6,0
10658,10541,NY,New York,Mahopac,Putnam,446277.0,12,12,12,12,3
10659,14781,NY,New York,Sherman,Chautauqua,164891.0,11,0,0,11,0
10660,30213,GA,Georgia,Fairburn,Fulton,258977.0,12,5,0,12,12
10661,3261,NH,New Hampshire,Northwood,Rockingham,356811.0,12,7,0,12,3
10662,48166,MI,Michigan,Newport,Monroe,243987.0,12,0,6,12,0
10663,76053,TX,Texas,Hurst,Tarrant,261804.0,12,5,12,12,12
10664,11980,NY,New York,Yaphank,Suffolk,372649.0,12,0,12,12,0
10665,8081,NJ,New Jersey,Sicklerville,Camden,198974.0,12,12,12,12,12
10666,7940,NJ,New Jersey,Madison,Morris,711127.0,12,12,4,12,3
10667,19044,PA,Pennsylvania,Horsham,Montgomery,321116.0,12,9,12,12,12
10668,45203,OH,Ohio,Cincinnati,Hamilton,311217.0,12,0,9,8,9
10669,93110,CA,California,Santa Barbara,Santa Barbara,1597495.0,12,7,12,12,12
10670,34234,FL,Florida,Sarasota,Sarasota,260051.0,12,12,12,12,12
10671,78224,TX,Texas,San Antonio,Bexar,196096.0,12,0,0,12,0
10672,6237,CT,Connecticut,Columbia,Tolland,296144.0,12,3,0,12,0
10673,89022,NV,Nevada,Manhattan,Nye,145000.0,3,0,0,3,0
10674,21013,MD,Maryland,Baldwin,Baltimore,523667.0,12,0,0,12,0
10675,33194,FL,Florida,Miami,Miami-Dade,441738.0,12,0,2,12,12
10676,54481,WI,Wisconsin,Stevens Point,Portage,169165.0,12,12,8,12,0
10677,89130,NV,Nevada,Las Vegas,Clark,303782.0,12,3,12,12,12
10678,73541,OK,Oklahoma,Fletcher,Comanche,236321.0,7,0,0,7,0
10679,14485,NY,New York,Lima,Livingston,222303.0,12,3,0,12,0
10680,29664,SC,South Carolina,Mountain Rest,Oconee,302727.0,11,0,0,11,0
10681,45359,OH,Ohio,Pleasant Hill,Miami,167841.0,11,0,0,11,0
10682,75240,TX,Texas,Dallas,Dallas,322909.0,12,3,12,12,12
10683,76238,TX,Texas,Era,Cooke,614444.0,9,0,0,9,0
10684,21776,MD,Maryland,New Windsor,Carroll,378708.0,12,0,0,12,11
10685,21213,MD,Maryland,Baltimore,Baltimore,151881.0,12,10,3,12,12
10686,18081,PA,Pennsylvania,Springtown,Bucks,120000.0,3,0,0,3,0
10687,95709,CA,California,Camino,El Dorado,618394.0,12,9,0,12,0
10688,98112,WA,Washington,Seattle,King,1127549.0,12,10,12,12,12
10689,72948,AR,Arkansas,Natural Dam,Crawford,404000.0,5,0,0,5,0
10690,75216,TX,Texas,Dallas,Dallas,185204.0,12,4,0,12,0
10691,43320,OH,Ohio,Edison,Morrow,199204.0,12,0,0,12,0
10692,20657,MD,Maryland,Lusby,Calvert,287685.0,12,0,0,12,2
10693,7072,NJ,New Jersey,Carlstadt,Bergen,550708.0,12,12,0,12,0
10694,97489,OR,Oregon,Walterville,Lane,601397.0,12,0,0,12,0
10695,80021,CO,Colorado,Broomfield,Jefferson,448077.0,12,0,12,12,12
10696,70802,LA,Louisiana,Baton Rouge,East Baton Rouge,111095.0,12,9,12,12,6
10697,3215,NH,New Hampshire,Waterville Valley,Grafton,416680.0,12,0,12,9,11
10698,73669,OK,Oklahoma,Thomas,Custer,71500.0,10,0,0,10,0
10699,96795,HI,Hawaii,Waimanalo,Honolulu,1429160.0,12,0,1,12,0
10700,1077,MA,Massachusetts,Southwick,Hampden,300783.0,10,3,9,10,3
10701,55130,MN,Minnesota,Saint Paul,Ramsey,225641.0,12,12,0,12,10
10702,18433,PA,Pennsylvania,Jermyn,Lackawanna,145494.0,12,8,0,12,0
10703,38106,TN,Tennessee,Memphis,Shelby,52426.0,12,12,0,12,0
10704,5777,VT,Vermont,West Rutland,Rutland,177893.0,12,1,5,12,0
10705,71067,LA,Louisiana,Princeton,Bossier,119567.0,12,0,0,12,0
10706,32908,FL,Florida,Palm Bay,Brevard,257431.0,12,0,0,12,0
10707,14489,NY,New York,Lyons,Wayne,80055.0,12,6,0,12,0
10708,20838,MD,Maryland,Barnesville,Montgomery,917682.0,11,0,0,11,0
10709,22311,VA,Virginia,Alexandria,Alexandria,560966.0,12,3,12,12,12
10710,37853,TN,Tennessee,Rockford,Blount,231929.0,12,3,0,12,0
10711,10454,NY,New York,Bronx,Bronx,770042.0,12,10,1,10,3
10712,98439,WA,Washington,Lakewood,Pierce,448125.0,3,0,0,3,0
10713,43732,OH,Ohio,Cumberland,Guernsey,133840.0,10,0,0,10,0
10714,18077,PA,Pennsylvania,Riegelsville,Bucks,464831.0,12,3,0,12,0
10715,97495,OR,Oregon,Winchester,Douglas,464779.0,12,2,0,12,0
10716,4411,ME,Maine,Bradley,Penobscot,270283.0,12,0,0,12,0
10717,27537,NC,North Carolina,Henderson,Vance,206634.0,12,3,0,12,0
10718,48892,MI,Michigan,Webberville,Ingham,213598.0,12,2,0,12,0
10719,75074,TX,Texas,Plano,Collin,286554.0,12,12,12,12,12
10720,35754,AL,Alabama,Laceys Spring,Morgan,229591.0,12,3,0,12,0
10721,98178,WA,Washington,Seattle,King,540501.0,12,5,12,12,12
10722,84314,UT,Utah,Honeyville,Box Elder,453722.0,9,0,0,9,0
10723,29479,SC,South Carolina,Saint Stephen,Berkeley,186750.0,12,0,0,12,0
10724,20676,MD,Maryland,Port Republic,Calvert,439800.0,12,0,0,12,0
10725,95122,CA,California,San Jose,Santa Clara,765726.0,12,4,12,12,12
10726,2062,MA,Massachusetts,Norwood,Norfolk,541293.0,12,12,12,12,12
10727,48108,MI,Michigan,Ann Arbor,Washtenaw,349799.0,12,0,12,12,3
10728,48041,MI,Michigan,Memphis,St. Clair,257979.0,12,0,0,12,0
10729,27569,NC,North Carolina,Princeton,Johnston,246611.0,12,0,0,12,3
10730,32603,FL,Florida,Gainesville,Alachua,300764.0,12,0,12,12,0
10731,63377,MO,Missouri,Silex,Lincoln,226874.0,12,0,0,12,0
10732,72205,AR,Arkansas,Little Rock,Pulaski,192996.0,12,12,10,12,4
10733,70037,LA,Louisiana,Belle Chasse,Plaquemines,291787.0,12,8,6,12,0
10734,98570,WA,Washington,Onalaska,Lewis,394043.0,12,6,0,12,0
10735,23517,VA,Virginia,Norfolk,Norfolk,312398.0,12,11,12,12,8
10736,33001,FL,Florida,Long Key,Monroe,994293.0,10,0,3,9,7
10737,4103,ME,Maine,Portland,Cumberland,437054.0,12,12,12,12,0
10738,37748,TN,Tennessee,Harriman,Roane,168293.0,12,3,3,12,0
10739,1364,MA,Massachusetts,Orange,Franklin,202414.0,10,9,3,10,7
10740,63129,MO,Missouri,Saint Louis,St. Louis,226246.0,12,0,10,12,0
10741,76704,TX,Texas,Waco,McLennan,132496.0,5,0,0,5,0
10742,46260,IN,Indiana,Indianapolis,Marion,243508.0,12,0,12,12,0
10743,98303,WA,Washington,Anderson Island,Pierce,386033.0,12,0,0,12,0
10744,15360,PA,Pennsylvania,Scenery Hill,Washington,221227.0,11,0,0,11,0
10745,48312,MI,Michigan,Sterling Heights,Macomb,207742.0,12,0,12,12,0
10746,8311,NJ,New Jersey,Cedarville,Cumberland,156758.0,12,6,0,12,0
10747,72122,AR,Arkansas,Paron,Saline,292833.0,12,0,0,12,0
10748,56229,MN,Minnesota,Cottonwood,Lyon,119998.0,12,0,0,12,0
10749,31411,GA,Georgia,Savannah,Chatham,499460.0,12,0,9,12,11
10750,10019,NY,New York,New York,New York,2666735.0,12,3,12,11,0
10751,3233,NH,New Hampshire,Elkins,Merrimack,549944.0,9,0,0,9,0
10752,20012,DC,Columbia,Washington,District of Columbia,713895.0,12,0,12,12,12
10753,29001,SC,South Carolina,Alcolu,Clarendon,266225.0,6,0,0,6,0
10754,30542,GA,Georgia,Flowery Branch,Hall,282528.0,12,3,7,12,12
10755,77426,TX,Texas,Chappell Hill,Washington,645250.0,12,0,0,12,0
10756,83318,ID,Idaho,Burley,Cassia,246523.0,12,6,0,12,10
10757,5488,VT,Vermont,Swanton,Franklin,236878.0,12,10,0,12,8
10758,31216,GA,Georgia,Macon,Bibb,189366.0,12,3,0,12,0
10759,53122,WI,Wisconsin,Elm Grove,Waukesha,484074.0,12,6,12,12,0
10760,48915,MI,Michigan,Lansing,Ingham,102582.0,12,12,0,12,0
10761,56308,MN,Minnesota,Alexandria,Douglas,254566.0,12,9,6,12,12
10762,14414,NY,New York,Avon,Livingston,191790.0,12,7,0,12,3
10763,4284,ME,Maine,Wayne,Kennebec,321188.0,12,0,0,12,0
10764,38105,TN,Tennessee,Memphis,Shelby,176759.0,12,3,8,12,0
10765,72718,AR,Arkansas,Cave Springs,Benton,390490.0,12,0,0,12,0
10766,74804,OK,Oklahoma,Shawnee,Pottawatomie,163236.0,12,1,2,12,7
10767,74445,OK,Oklahoma,Morris,Okmulgee,199118.0,12,0,0,12,0
10768,89048,NV,Nevada,Pahrump,Nye,273587.0,12,12,11,12,10
10769,37921,TN,Tennessee,Knoxville,Knox,196537.0,12,10,12,12,0
10770,20912,MD,Maryland,Takoma Park,Montgomery,509502.0,12,8,12,12,10
10771,48114,MI,Michigan,Brighton,Livingston,394695.0,12,3,12,12,0
10772,20621,MD,Maryland,Chaptico,St. Mary's,191414.0,12,0,0,12,0
10773,46122,IN,Indiana,Danville,Hendricks,223499.0,12,9,5,12,0
10774,4448,ME,Maine,Howland,Penobscot,135504.0,12,4,0,12,0
10775,2539,MA,Massachusetts,Edgartown,Dukes,1572071.0,12,4,11,12,0
10776,48890,MI,Michigan,Sunfield,Eaton,182300.0,12,0,0,12,0
10777,86432,AZ,Arizona,Littlefield,Mohave,577721.0,8,0,0,6,3
10778,6250,CT,Connecticut,Mansfield Center,Tolland,238237.0,12,7,11,12,0
10779,7702,NJ,New Jersey,Shrewsbury,Monmouth,629873.0,12,0,5,12,0
10780,17980,PA,Pennsylvania,Tower City,Schuylkill,106736.0,12,0,0,12,8
10781,43110,OH,Ohio,Canal Winchester,Franklin,233036.0,12,3,12,12,0
10782,33020,FL,Florida,Hollywood,Broward,301063.0,12,12,12,12,12
10783,49249,MI,Michigan,Jerome,Hillsdale,234629.0,12,0,0,12,0
10784,7041,NJ,New Jersey,Millburn,Essex,629402.0,12,8,12,12,0
10785,33496,FL,Florida,Boca Raton,Palm Beach,476000.0,12,0,12,12,12
10786,76632,TX,Texas,Chilton,Falls,400000.0,3,0,0,3,0
10787,90278,CA,California,Redondo Beach,Los Angeles,1275719.0,12,12,12,12,12
10788,32257,FL,Florida,Jacksonville,Duval,232141.0,12,3,12,12,12
10789,33154,FL,Florida,Miami Beach,Miami-Dade,878175.0,12,3,12,12,12
10790,94572,CA,California,Rodeo,Contra Costa,653423.0,12,2,0,12,0
10791,93608,CA,California,Cantua Creek,Fresno,146071.0,7,0,0,7,0
10792,98535,WA,Washington,Copalis Beach,Grays Harbor,284604.0,12,0,0,12,0
10793,92336,CA,California,Fontana,San Bernardino,536015.0,12,8,12,12,11
10794,99012,WA,Washington,Fairfield,Spokane,421067.0,12,0,0,12,0
10795,37020,TN,Tennessee,Bell Buckle,Bedford,323958.0,12,0,0,12,0
10796,6039,CT,Connecticut,Lakeville,Litchfield,783625.0,12,0,0,12,0
10797,43127,OH,Ohio,Haydenville,Hocking,104900.0,3,0,0,3,0
10798,92590,CA,California,Temecula,Riverside,1340999.0,12,0,0,12,0
10799,3084,NH,New Hampshire,Temple,Hillsborough,403106.0,12,0,0,12,0
10800,85087,AZ,Arizona,New River,Maricopa,525446.0,12,0,0,12,0
10801,93036,CA,California,Oxnard,Ventura,629076.0,12,6,12,12,12
10802,77086,TX,Texas,Houston,Harris,177736.0,12,3,0,12,12
10803,33130,FL,Florida,Miami,Miami-Dade,451170.0,12,10,12,12,3
10804,77535,TX,Texas,Dayton,Liberty,282467.0,12,0,0,12,0
10805,62258,IL,Illinois,Mascoutah,St. Clair,204971.0,12,2,0,12,0
10806,17540,PA,Pennsylvania,Leola,Lancaster,267390.0,12,6,0,12,12
10807,76370,TX,Texas,Megargel,Archer,14000.0,3,0,0,3,0
10808,15037,PA,Pennsylvania,Elizabeth,Allegheny,148834.0,12,7,0,12,1
10809,4258,ME,Maine,Minot,Androscoggin,293662.0,12,0,0,12,0
10810,35975,AL,Alabama,Groveoak,DeKalb,198056.0,9,0,0,9,0
10811,92637,CA,California,Laguna Woods,Orange,373463.0,12,0,12,3,0
10812,48436,MI,Michigan,Gaines,Genesee,267992.0,12,0,0,12,0
10813,89703,NV,Nevada,Carson City,Carson City,494371.0,12,0,0,12,12
10814,63628,MO,Missouri,Bonne Terre,St. Francois,141380.0,12,6,9,12,0
10815,8045,NJ,New Jersey,Lawnside,Camden,190807.0,12,0,0,12,4
10816,39208,MS,Mississippi,Pearl,Rankin,181242.0,12,3,8,12,7
10817,55384,MN,Minnesota,Spring Park,Hennepin,727132.0,12,4,11,12,7
10818,77587,TX,Texas,South Houston,Harris,185863.0,12,3,0,12,0
10819,44632,OH,Ohio,Hartville,Stark,221817.0,12,4,12,12,0
10820,13471,NY,New York,Taberg,Oneida,188161.0,12,1,0,12,0
10821,64469,MO,Missouri,Maysville,DeKalb,176900.0,10,0,0,10,0
10822,5674,VT,Vermont,Warren,Washington,383119.0,12,0,12,12,9
10823,2747,MA,Massachusetts,North Dartmouth,Bristol,489663.0,12,6,3,12,5
10824,80469,CO,Colorado,Phippsburg,Routt,387083.0,9,0,0,9,0
10825,1985,MA,Massachusetts,West Newbury,Essex,737546.0,12,0,11,12,7
10826,1084,MA,Massachusetts,West Chesterfield,Hampshire,942500.0,3,0,0,3,0
10827,11718,NY,New York,Brightwaters,Suffolk,655708.0,12,0,0,12,0
10828,87506,NM,New Mexico,Santa Fe,Santa Fe,961719.0,12,3,12,12,2
10829,15437,PA,Pennsylvania,Farmington,Fayette,205854.0,12,0,4,12,0
10830,30121,GA,Georgia,Cartersville,Bartow,245477.0,12,9,0,12,12
10831,61054,IL,Illinois,Mount Morris,Ogle,115799.0,9,4,6,9,0
10832,33815,FL,Florida,Lakeland,Polk,171231.0,12,12,0,12,3
10833,33139,FL,Florida,Miami Beach,Miami-Dade,1682632.0,12,0,12,12,12
10834,14047,NY,New York,Derby,Erie,161090.0,12,3,0,12,9
10835,29439,SC,South Carolina,Folly Beach,Charleston,1049009.0,12,5,12,12,7
10836,3868,NH,New Hampshire,Rochester,Strafford,273575.0,12,10,1,12,12
10837,68003,NE,Nebraska,Ashland,Saunders,211583.0,12,0,0,12,0
10838,83809,ID,Idaho,Careywood,Bonner,639880.0,10,3,0,10,0
10839,54636,WI,Wisconsin,Holmen,La Crosse,300810.0,12,0,6,12,0
10840,64439,MO,Missouri,Dearborn,Platte,227908.0,12,0,0,12,0
10841,45414,OH,Ohio,Dayton,Montgomery,168274.0,12,12,7,12,5
10842,95113,CA,California,San Jose,Santa Clara,745646.0,12,0,12,0,0
10843,29075,SC,South Carolina,Little Mountain,Newberry,321502.0,12,0,0,12,0
10844,99349,WA,Washington,Mattawa,Grant,389100.0,12,0,3,12,0
10845,77520,TX,Texas,Baytown,Harris,150743.0,12,9,12,12,10
10846,98941,WA,Washington,Roslyn,Kittitas,459245.0,12,0,0,12,0
10847,29458,SC,South Carolina,McClellanville,Charleston,456840.0,12,0,0,12,0
10848,17304,PA,Pennsylvania,Aspers,Adams,221421.0,12,2,0,12,3
10849,95949,CA,California,Grass Valley,Nevada,525369.0,12,12,10,12,8
10850,14063,NY,New York,Fredonia,Chautauqua,150145.0,12,12,0,12,11
10851,17340,PA,Pennsylvania,Littlestown,Adams,237471.0,12,11,3,12,12
10852,94603,CA,California,Oakland,Alameda,590339.0,12,12,11,12,12
10853,90638,CA,California,La Mirada,Los Angeles,628447.0,12,0,12,12,11
10854,35096,AL,Alabama,Lincoln,Talladega,227893.0,12,5,8,12,4
10855,61739,IL,Illinois,Fairbury,Livingston,113913.0,12,5,7,12,0
10856,27024,NC,North Carolina,Lowgap,Surry,158971.0,12,0,0,12,0
10857,31719,GA,Georgia,Americus,Sumter,191250.0,2,0,0,2,0
10858,37150,TN,Tennessee,Red Boiling Springs,Macon,195771.0,12,0,0,12,0
10859,17517,PA,Pennsylvania,Denver,Lancaster,253435.0,12,11,0,12,12
10860,44094,OH,Ohio,Willoughby,Lake,223123.0,12,10,12,12,9
10861,94587,CA,California,Union City,Alameda,956529.0,12,11,12,12,12
10862,48065,MI,Michigan,Romeo,Macomb,316804.0,12,9,12,12,0
10863,85017,AZ,Arizona,Phoenix,Maricopa,259701.0,12,10,12,12,12
10864,78382,TX,Texas,Rockport,Aransas,334944.0,12,0,8,12,3
10865,39095,MS,Mississippi,Lexington,Holmes,180906.0,12,0,0,12,0
10866,30305,GA,Georgia,Atlanta,Fulton,620622.0,12,10,12,12,12
10867,48030,MI,Michigan,Hazel Park,Oakland,166401.0,12,7,7,12,0
10868,5252,VT,Vermont,East Arlington,Bennington,210389.0,9,0,0,9,0
10869,7444,NJ,New Jersey,Pompton Plains,Morris,425641.0,12,0,11,12,7
10870,54423,WI,Wisconsin,Custer,Portage,252391.0,11,0,0,11,0
10871,18052,PA,Pennsylvania,Whitehall,Lehigh,208269.0,12,10,10,12,12
10872,91401,CA,California,Van Nuys,Los Angeles,868417.0,12,12,12,12,12
10873,98530,WA,Washington,Bucoda,Thurston,287021.0,12,0,0,12,0
10874,98335,WA,Washington,Gig Harbor,Pierce,648793.0,12,6,12,12,7
10875,91030,CA,California,South Pasadena,Los Angeles,1313699.0,12,11,12,12,12
10876,1505,MA,Massachusetts,Boylston,Worcester,444731.0,12,2,6,12,11
10877,64401,MO,Missouri,Agency,Buchanan,212700.0,10,0,0,10,0
10878,44270,OH,Ohio,Rittman,Wayne,129785.0,12,9,0,12,0
10879,78123,TX,Texas,McQueeney,Guadalupe,495653.0,12,0,4,12,0
10880,8730,NJ,New Jersey,Brielle,Monmouth,747900.0,12,2,12,12,0
10881,30114,GA,Georgia,Canton,Cherokee,339372.0,12,6,10,12,12
10882,89169,NV,Nevada,Las Vegas,Clark,256057.0,12,11,12,12,12
10883,27607,NC,North Carolina,Raleigh,Wake,452908.0,12,10,11,12,12
10884,53006,WI,Wisconsin,Brownsville,Dodge,240276.0,12,3,0,12,0
10885,15686,PA,Pennsylvania,Spring Church,Armstrong,261834.0,12,0,0,12,0
10886,2356,MA,Massachusetts,North Easton,Bristol,506704.0,12,11,9,12,12
10887,60151,IL,Illinois,Maple Park,Kane,301755.0,12,5,0,12,2
10888,49405,MI,Michigan,Custer,Mason,181029.0,12,0,0,12,0
10889,48829,MI,Michigan,Edmore,Montcalm,138616.0,12,3,1,12,0
10890,95148,CA,California,San Jose,Santa Clara,1074994.0,12,0,9,12,11
10891,93644,CA,California,Oakhurst,Madera,317741.0,12,0,8,12,0
10892,45365,OH,Ohio,Sidney,Shelby,125668.0,12,12,9,12,0
10893,77084,TX,Texas,Houston,Harris,221513.0,12,8,6,12,12
10894,63020,MO,Missouri,De Soto,Jefferson,139795.0,12,8,0,12,0
10895,77099,TX,Texas,Houston,Harris,147722.0,12,3,12,12,12
10896,77053,TX,Texas,Houston,Fort Bend,171802.0,12,0,0,12,3
10897,6354,CT,Connecticut,Moosup,Windham,260638.0,12,12,12,12,0
10898,32205,FL,Florida,Jacksonville,Duval,226315.0,12,7,12,12,12
10899,33169,FL,Florida,Miami,Miami-Dade,267196.0,12,2,12,12,12
10900,63132,MO,Missouri,Saint Louis,St. Louis,310887.0,12,0,7,12,0
10901,14516,NY,New York,North Rose,Wayne,155308.0,12,0,0,12,0
10902,30319,GA,Georgia,Atlanta,DeKalb,533997.0,12,8,12,12,12
10903,1603,MA,Massachusetts,Worcester,Worcester,304066.0,12,12,12,12,4
10904,11550,NY,New York,Hempstead,Nassau,401424.0,12,12,12,12,0
10905,98330,WA,Washington,Elbe,Pierce,343500.0,1,0,0,1,0
10906,44471,OH,Ohio,Struthers,Mahoning,114826.0,12,12,8,12,0
10907,90025,CA,California,Los Angeles,Los Angeles,1329542.0,12,12,12,12,12
10908,11101,NY,New York,Long Island City,Queens,1284516.0,12,12,12,4,5
10909,28012,NC,North Carolina,Belmont,Gaston,315846.0,12,10,5,12,12
10910,63147,MO,Missouri,Saint Louis,St. Louis,49411.0,12,9,0,12,0
10911,68339,NE,Nebraska,Denton,Lancaster,517647.0,12,0,0,12,0
10912,54484,WI,Wisconsin,Stratford,Marathon,186967.0,12,0,0,12,0
10913,89124,NV,Nevada,Las Vegas,Clark,537963.0,12,0,3,12,0
10914,74017,OK,Oklahoma,Claremore,Rogers,170408.0,12,8,0,12,3
10915,54761,WI,Wisconsin,Plum City,Pierce,225654.0,12,2,0,12,0
10916,80813,CO,Colorado,Cripple Creek,Teller,,12,8,7,12,5
10917,19943,DE,Delaware,Felton,Kent,303371.0,12,0,0,12,0
10918,85632,AZ,Arizona,San Simon,Cochise,293438.0,12,0,0,12,0
10919,85335,AZ,Arizona,El Mirage,Maricopa,323996.0,12,1,0,12,0
10920,2145,MA,Massachusetts,Somerville,Middlesex,845632.0,12,12,12,12,12
10921,1570,MA,Massachusetts,Webster,Worcester,307495.0,12,12,11,12,12
10922,76574,TX,Texas,Taylor,Williamson,276296.0,12,8,0,12,0
10923,1053,MA,Massachusetts,Leeds,Hampshire,333319.0,9,3,6,8,6
10924,92067,CA,California,Rancho Santa Fe,San Diego,3022250.0,12,0,6,12,8
10925,13459,NY,New York,Sharon Springs,Schoharie,126027.0,12,0,0,12,0
10926,5482,VT,Vermont,Shelburne,Chittenden,481361.0,12,3,12,12,12
10927,64109,MO,Missouri,Kansas City,Jackson,229763.0,12,12,3,12,0
10928,80904,CO,Colorado,Colorado Springs,El Paso,,12,12,12,12,12
10929,98155,WA,Washington,Seattle,King,678449.0,12,12,12,12,12
10930,28214,NC,North Carolina,Charlotte,Mecklenburg,238552.0,12,3,9,12,12
10931,21221,MD,Maryland,Essex,Baltimore,218698.0,12,3,12,12,12
10932,86326,AZ,Arizona,Cottonwood,Yavapai,360498.0,12,3,4,12,0
10933,80014,CO,Colorado,Aurora,Arapahoe,356823.0,12,0,12,12,12
10934,35803,AL,Alabama,Huntsville,Madison,216208.0,12,3,12,12,10
10935,39206,MS,Mississippi,Jackson,Hinds,134853.0,12,6,0,12,4
10936,21071,MD,Maryland,Glyndon,Baltimore,422586.0,10,0,0,10,2
10937,13087,NY,New York,Little York,Cortland,309000.0,3,0,0,3,0
10938,17965,PA,Pennsylvania,Port Carbon,Schuylkill,90823.0,11,5,0,11,8
10939,30809,GA,Georgia,Evans,Columbia,290133.0,12,2,0,12,12
10940,92679,CA,California,Trabuco Canyon,Orange,926025.0,12,3,12,12,12
10941,56325,MN,Minnesota,Elrosa,Stearns,159667.0,3,0,0,3,0
10942,76115,TX,Texas,Fort Worth,Tarrant,182113.0,12,7,0,12,0
10943,70058,LA,Louisiana,Harvey,Jefferson,189740.0,12,11,12,12,9
10944,56009,MN,Minnesota,Alden,Freeborn,135776.0,11,0,0,11,0
10945,29039,SC,South Carolina,Cordova,Orangeburg,163705.0,11,0,0,11,0
10946,5463,VT,Vermont,Isle La Motte,Grand Isle,352992.0,12,0,0,12,0
10947,15347,PA,Pennsylvania,Meadow Lands,Washington,157973.0,11,3,0,10,0
10948,17972,PA,Pennsylvania,Schuylkill Haven,Schuylkill,137581.0,12,8,0,12,12
10949,28160,NC,North Carolina,Spindale,Rutherford,140601.0,12,3,0,12,0
10950,93518,CA,California,Caliente,Kern,399000.0,11,0,0,11,0
10951,15632,PA,Pennsylvania,Export,Westmoreland,223231.0,12,9,8,12,12
10952,49028,MI,Michigan,Bronson,Branch,157279.0,12,0,0,12,0
10953,27350,NC,North Carolina,Sophia,Randolph,226167.0,12,0,0,12,0
10954,55021,MN,Minnesota,Faribault,Rice,221657.0,12,12,0,12,12
10955,45383,OH,Ohio,West Milton,Miami,139621.0,12,6,0,12,0
10956,23662,VA,Virginia,Poquoson,Poquoson,318992.0,12,0,12,12,12
10957,28075,NC,North Carolina,Harrisburg,Cabarrus,312693.0,12,3,10,12,12
10958,60152,IL,Illinois,Marengo,McHenry,209742.0,12,8,6,12,12
10959,2874,RI,Rhode Island,Saunderstown,Washington,587300.0,12,0,11,12,0
10960,83814,ID,Idaho,Coeur D Alene,Kootenai,590896.0,12,12,12,12,9
10961,32534,FL,Florida,Pensacola,Escambia,215097.0,12,9,0,12,12
10962,17022,PA,Pennsylvania,Elizabethtown,Lancaster,229545.0,12,12,3,12,12
10963,28090,NC,North Carolina,Lawndale,Cleveland,174321.0,12,0,0,12,0
10964,72801,AR,Arkansas,Russellville,Pope,143763.0,12,3,0,12,0
10965,85621,AZ,Arizona,Nogales,Santa Cruz,175871.0,12,7,3,12,11
10966,54417,WI,Wisconsin,Brokaw,Marathon,142000.0,6,0,0,6,0
10967,18049,PA,Pennsylvania,Emmaus,Lehigh,279283.0,12,5,0,12,12
10968,91786,CA,California,Upland,San Bernardino,596809.0,12,12,12,12,12
10969,55709,MN,Minnesota,Bovey,Itasca,203720.0,12,0,0,12,0
10970,78264,TX,Texas,San Antonio,Bexar,229852.0,12,3,0,12,0
10971,32195,FL,Florida,Weirsdale,Marion,450385.0,12,3,0,12,0
10972,64132,MO,Missouri,Kansas City,Jackson,88048.0,12,3,0,12,0
10973,34275,FL,Florida,Nokomis,Sarasota,366059.0,12,11,12,12,9
10974,55417,MN,Minnesota,Minneapolis,Hennepin,311458.0,12,12,12,12,7
10975,8251,NJ,New Jersey,Villas,Cape May,261632.0,12,10,0,12,0
10976,29414,SC,South Carolina,Charleston,Charleston,288703.0,12,0,12,12,12
10977,34613,FL,Florida,Brooksville,Hernando,213282.0,12,0,12,12,0
